event_date,Y,bond_code,W1,W2,W3,W4a,W5,W6,W7a,W8,W9
2024-07-05,0,127100.SZ,-0.0769382938742637,1.204151,0,0,0,1,0,5.462,0.06667
2024-07-05,0,127094.SZ,-0.1199268326163292,6.504236,0,1,0,1,0,5.2868,0.10897
2024-07-05,1,113668.SH,-0.0231018885970115,2.706364,0,1,0,1,1,4.7255,0.04577
2024-07-05,0,123109.SZ,-0.0454507730901241,4.39511,0,1,0,1,0,2.7379,0.15593
2024-07-05,0,118031.SH,-0.0852448195219039,1.254532,0,0,0,1,1,4.6105,0.00955
2024-07-05,0,123190.SZ,0.0131955025717616,2.086859,0,1,0,1,1,4.7556,0.05245
2024-07-08,0,110093.SH,0.0398088879883289,1.715698,1,0,0,1,0,4.6872,0.05862
2024-07-08,0,118024.SH,-0.073952741920948,1.020093,0,0,0,1,0,4.2957,0.21628
2024-07-08,0,123186.SZ,0.1092671453952789,1.08657,0,1,0,1,1,4.7283,0.0519
2024-07-08,0,127055.SZ,-0.0116257239133119,2.948144,1,1,0,0,0,3.6249,0.57923
2024-07-08,0,127091.SZ,-0.0478452071547508,1.374129,0,0,0,1,0,5.1253,0.03646
2024-07-08,0,128143.SZ,-0.1122388467192649,3.136805,0,1,0,1,0,2.5024,0.14477
2024-07-09,0,123198.SZ,0.1145821660757064,1.875594,0,1,0,1,1,4.9144,0.125
2024-07-09,0,127067.SZ,0.0440820604562759,0.695954,0,0,0,1,0,4.0329,0.4989
2024-07-10,0,127073.SZ,-0.0315614342689514,1.726826,0,0,1,1,0,3.2033,0.00488
2024-07-10,0,123142.SZ,0.0588866993784904,3.855091,0,1,0,0,1,3.6879,0.00184
2024-07-10,0,110064.SH,-0.0089847482740879,0.969908,1,0,1,0,0,1.4456,0.00093
2024-07-10,1,113629.SH,0.2299730330705642,0.972938,0,1,1,0,1,3.1786,0.00152
2024-07-10,0,123128.SZ,0.3854159712791443,1.646985,0,1,1,0,1,3.3101,0.00785
2024-07-11,0,113682.SH,-0.0821669325232505,1.076263,0,0,0,1,0,5.6454,0.04478
2024-07-11,0,123129.SZ,-0.1386626660823822,2.179276,1,1,1,0,0,3.3155,0.02208
2024-07-11,1,123185.SZ,-0.030721366405487,2.899435,0,1,1,1,0,4.7201,0.02389
2024-07-11,0,123195.SZ,-0.1606651693582534,2.469587,0,1,0,1,0,4.7666,0.00704
2024-07-11,0,128070.SZ,0.0414135307073593,1.605576,0,1,1,0,0,0.9747,0.32612
2024-07-12,0,127074.SZ,-0.0818147435784339,1.468536,0,1,0,1,0,4.2546,0.23573
2024-07-12,0,127031.SZ,-0.0943585261702537,1.434131,0,0,1,0,0,2.6995,0.36808
2024-07-12,0,127047.SZ,0.1686329692602157,1.283325,0,1,0,0,1,3.2854,0.00158
2024-07-12,1,113569.SH,-0.0216988772153854,2.088596,0,1,1,0,1,1.6564,0.01261
2024-07-12,0,110090.SH,-0.1714586168527603,2.191623,0,0,0,0,0,4.1999,0.00243
2024-07-12,1,123035.SZ,-0.1101642251014709,2.181004,0,0,1,0,0,1.3415,0.0018
2024-07-15,0,113561.SH,-0.0913430452346801,1.197616,0,1,0,0,0,1.462,0.06617
2024-07-15,0,113608.SH,-0.0115658361464738,2.417669,0,1,0,0,0,2.319,0.00114
2024-07-15,0,113671.SH,-0.1151969581842422,3.06607,0,0,0,1,0,4.9856,0.04
2024-07-15,0,123199.SZ,-0.0836669579148292,3.4364,0,1,1,1,0,4.909,0.0082
2024-07-15,0,127105.SZ,-0.0497508384287357,1.436473,0,1,0,1,0,5.5496,0.19048
2024-07-16,0,113527.SH,0.0269967764616012,1.361872,0,0,1,0,0,0.5257,0.40582
2024-07-16,0,127064.SZ,-0.0627906024456024,1.324219,1,0,0,1,0,3.8412,0.00408
2024-07-17,1,128083.SZ,-0.0187425259500741,2.06963,1,0,1,0,0,1.4045,0.01459
2024-07-17,0,118028.SH,-0.0126925054937601,1.174457,0,1,0,0,0,4.3888,0.02452
2024-07-17,0,123082.SZ,0.2211780697107315,3.332106,0,1,1,0,0,2.3901,0.028
2024-07-17,0,110062.SH,-0.0231950897723436,1.39778,1,0,1,1,0,1.3771,0.25522
2024-07-17,0,110072.SH,0.0136103648692369,1.120743,0,0,1,0,1,2.0862,0.01081
2024-07-18,0,113589.SH,-0.02271662466228,5.187173,0,1,0,0,1,1.9329,0.00723
2024-07-18,1,113600.SH,0.1526156961917877,1.541937,0,1,1,0,1,2.0698,0.0097
2024-07-18,1,127075.SZ,0.0787861198186874,0.426288,0,1,0,1,1,4.2546,0.62189
2024-07-19,0,127062.SZ,-0.0754911974072456,2.219059,0,1,0,1,0,3.7563,0.01145
2024-07-19,1,111019.SH,-0.0445041768252849,2.725353,0,1,0,0,0,5.744,0.02273
2024-07-19,0,113542.SH,-0.0087188873440027,3.441444,0,0,0,0,0,1.0349,0.02954
2024-07-19,0,113677.SH,-0.1326411366462707,7.462188,0,1,0,1,0,5.1554,0.1027
2024-07-19,0,113680.SH,-0.1289042830467224,2.245921,0,1,0,1,0,5.3251,0.07483
2024-07-19,0,118007.SH,0.0051619838923215,2.705978,1,1,0,0,1,3.6742,0.00185
2024-07-19,0,123052.SZ,0.2080544382333755,1.193996,0,1,1,0,0,1.8782,0.0031
2024-07-19,0,123160.SZ,-0.1187453269958496,2.173286,0,1,1,0,0,4.1944,0.02864
2024-07-19,0,123180.SZ,-0.1577295064926147,3.196238,0,1,0,1,0,4.6379,0.0127
2024-07-19,0,128124.SZ,-0.0928456857800483,5.067292,0,1,0,0,1,2.0233,0.0032
2024-07-22,0,123224.SZ,-0.0609487481415271,2.61986,0,1,1,1,0,5.1608,0.06593
2024-07-22,0,127033.SZ,0.0866159200668335,1.671272,0,1,1,0,1,2.7324,0.03927
2024-07-22,0,123189.SZ,0.1295509785413742,0.741732,0,1,0,1,1,4.7064,0.2862
2024-07-22,0,128120.SZ,0.1203224286437034,1.27741,0,1,1,0,0,1.9849,0.00316
2024-07-22,0,123067.SZ,0.0313172824680805,2.687014,0,1,0,0,0,2.1547,0.00439
2024-07-22,0,123112.SZ,-0.0373703502118587,3.762163,0,1,0,0,0,2.7105,0.00511
2024-07-22,0,110081.SH,-0.0458150096237659,1.075915,0,0,0,0,1,3.0144,0.04558
2024-07-23,0,123236.SZ,-0.0966420397162437,1.555812,0,1,0,1,0,5.4155,0.04237
2024-07-24,1,123049.SZ,0.290635734796524,1.3924,0,1,1,0,1,1.7194,0.00295
2024-07-24,0,123054.SZ,0.0908239036798477,2.64329,1,1,0,0,0,1.8782,0.04281
2024-07-25,1,123202.SZ,0.037651777267456,4.418463,0,1,0,1,0,4.9391,0.07113
2024-07-25,0,128062.SZ,0.3513577282428741,8.840483,0,1,1,0,0,0.6872,0.00079
2024-07-25,0,128095.SZ,0.0236421339213848,1.413033,0,0,0,0,0,1.5496,0.00659
2024-07-26,0,118034.SH,-0.1137240007519722,1.139065,0,0,0,1,1,4.7337,0.05944
2024-07-26,0,128130.SZ,-0.1244748905301094,2.229725,0,0,0,0,0,2.0972,0.01076
2024-07-29,0,113647.SH,-0.0751237794756889,1.643721,0,0,0,0,1,3.7317,0.06015
2024-07-29,0,113661.SH,-0.1062939465045929,5.157628,0,0,0,1,0,4.3176,0.01828
2024-07-29,0,123186.SZ,0.1092671453952789,1.08657,0,1,0,1,1,4.6708,0.05921
2024-07-29,0,127091.SZ,-0.0478452071547508,1.374129,0,0,0,1,0,5.0678,0.04831
2024-07-30,1,128109.SZ,-0.0825263410806655,1.505448,0,0,0,0,0,1.8453,0.00202
2024-07-30,0,127053.SZ,0.0021584581118077,1.572862,0,1,1,0,0,3.4853,0.16007
2024-07-30,0,123108.SZ,-0.0370209738612175,2.481056,0,0,0,0,0,1.6646,0.00378
2024-07-30,1,123132.SZ,0.0509520582854747,1.620816,0,1,0,0,1,3.3812,0.00325
2024-07-30,0,127019.SZ,0.1154257953166961,0.146732,0,1,1,0,1,1.9576,0.16563
2024-07-31,1,110047.SH,0.130188837647438,0.475073,0,0,1,0,0,0.3094,0.0022
2024-07-31,1,110063.SH,0.130188837647438,0.475073,0,0,1,0,1,1.3689,0.00271
2024-07-31,0,123150.SZ,0.0453914739191532,11.080632,1,1,0,1,0,3.9151,0.00204
2024-07-31,0,123216.SZ,-0.038909874856472,1.648791,0,0,1,1,1,5.0103,0.05381
2024-08-01,0,118009.SH,0.1300375461578369,2.111963,0,1,0,0,1,3.896,0.01429
2024-08-01,0,123234.SZ,-0.0336627252399921,1.953597,0,1,0,1,0,5.3607,0.43478
2024-08-01,0,128070.SZ,0.0414135307073593,1.605576,0,1,1,0,0,0.9172,0.28431
2024-08-02,0,123183.SZ,0.0531116835772991,3.075634,0,1,1,1,0,4.6379,0.03883
2024-08-02,0,127047.SZ,0.1686329692602157,1.283325,0,1,0,0,1,3.2279,0.02006
2024-08-02,0,123071.SZ,0.1816853582859039,1.76629,1,1,1,1,0,2.2177,0.03475
2024-08-02,0,113563.SH,-0.0281361006200313,1.491048,0,0,0,0,0,1.4565,0.16527
2024-08-02,0,111008.SH,-0.0564067810773849,1.558853,0,1,0,0,0,4.2519,0.00494
2024-08-02,0,110086.SH,-0.0793394371867179,1.527281,0,0,0,0,1,3.7207,0.02251
2024-08-02,0,118008.SH,0.017472006380558,1.783273,0,1,1,1,1,3.8905,0.01222
2024-08-05,0,111018.SH,-0.0911408215761184,3.629763,0,1,0,1,0,5.3881,0.03077
2024-08-05,0,113608.SH,-0.0115658361464738,2.417669,0,1,0,0,0,2.2615,0.00898
2024-08-05,0,113628.SH,0.1158941611647605,1.364034,0,1,0,0,0,3.0472,0.31304
2024-08-05,0,118032.SH,-0.1554529517889022,2.785731,0,1,0,0,1,4.5886,0.00627
2024-08-06,0,113654.SH,-0.0407438464462757,1.532713,0,1,0,0,1,3.9945,0.03888
2024-08-06,1,113561.SH,-0.0913430452346801,1.197616,0,1,0,0,0,1.4018,0.13958
2024-08-06,1,113596.SH,0.2860742509365082,1.741149,0,1,1,0,1,1.974,0.09195
2024-08-06,0,113610.SH,-0.0911378413438797,3.626061,0,1,1,0,1,2.319,0.10857
2024-08-06,1,123056.SZ,0.1090879663825035,0.362817,0,1,1,0,1,1.8809,0.03074
2024-08-07,0,128076.SZ,-0.0863187164068222,4.297526,1,1,0,0,0,1.1855,0.12282
2024-08-07,0,123171.SZ,0.0136603862047195,1.26708,0,1,0,0,1,4.3094,0.11168
2024-08-07,0,118037.SH,-0.1115844696760177,1.784714,1,1,1,1,0,4.9117,0.03689
2024-08-07,0,110095.SH,-0.0297391712665557,0.819585,0,0,0,1,1,5.0021,0.08333
2024-08-08,0,111016.SH,-0.1093198955059051,2.234494,0,1,1,1,0,4.961,0.06383
2024-08-08,0,127066.SZ,-0.0641993284225463,2.034392,0,0,0,1,0,3.9151,0.0679
2024-08-08,0,127097.SZ,-0.0668013468384742,2.095918,0,1,0,1,0,5.2156,0.3237
2024-08-09,0,123059.SZ,-0.0195113308727741,3.377683,0,1,0,0,0,1.9302,0.03002
2024-08-09,0,123232.SZ,-0.0757286846637725,12.205818,0,1,0,1,0,5.3005,0.15132
2024-08-09,0,123052.SZ,0.2080544382333755,1.193996,0,1,1,0,0,1.8207,0.01829
2024-08-09,0,128108.SZ,0.0593659467995166,0.964415,0,0,1,1,1,1.7988,0.02695
2024-08-09,0,113680.SH,-0.1289042830467224,2.245921,0,1,0,1,0,5.2676,0.03086
2024-08-09,0,113640.SH,-0.1323318183422088,1.897929,0,1,1,0,1,3.5209,0.0359
2024-08-09,0,118007.SH,0.0051619838923215,2.705978,1,1,0,0,1,3.6167,0.01616
2024-08-09,0,128144.SZ,0.0090699270367622,0.945667,0,0,1,0,0,2.5572,0.06235
2024-08-12,0,123067.SZ,0.0313172824680805,2.687014,0,1,0,0,0,2.0972,0.01834
2024-08-12,0,127061.SZ,-0.0019928379915654,0.579248,0,1,1,0,1,3.6879,0.00936
2024-08-12,0,127033.SZ,0.0866159200668335,1.671272,0,1,1,0,1,2.6749,0.08216
2024-08-12,0,110081.SH,-0.0458150096237659,1.075915,0,0,0,0,1,2.9569,0.01953
2024-08-12,0,123189.SZ,0.1295509785413742,0.741732,0,1,0,1,1,4.6489,0.28846
2024-08-12,0,123215.SZ,-0.0596572682261467,1.845142,0,1,0,1,1,4.9747,0.09091
2024-08-13,0,113584.SH,-0.0171525944024324,0.722058,0,0,1,0,0,1.8097,0.03497
2024-08-13,0,113676.SH,-0.1269503086805343,2.20924,0,1,1,1,0,5.013,0.04147
2024-08-14,0,123208.SZ,-0.0369713604450225,1.840567,0,0,1,1,0,4.9418,0.14876
2024-08-14,0,127059.SZ,-0.0532987862825393,5.398957,0,1,0,1,0,3.6496,0.03846
2024-08-14,0,128056.SZ,0.1190424039959907,0.904436,0,1,1,0,0,0.5421,0.01223
2024-08-15,0,111002.SH,-0.0082014286890625,0.71797,0,0,1,0,0,3.3128,0.03002
2024-08-15,0,113675.SH,-0.0959350615739822,1.313047,0,1,0,1,0,4.9884,0.00889
2024-08-15,0,123115.SZ,-0.0283605549484491,1.684187,0,1,0,1,0,2.8118,0.26253
2024-08-15,0,123124.SZ,0.0726984590291976,3.363107,0,1,0,0,1,3.0007,0.01271
2024-08-16,0,128138.SZ,0.2115548998117447,1.154476,0,1,0,0,0,2.2533,0.07151
2024-08-16,0,123196.SZ,0.0565502494573593,1.701097,0,1,1,1,1,4.6708,0.04319
2024-08-16,0,123065.SZ,-0.0991477891802787,1.779418,0,1,0,0,0,2.0507,0.04468
2024-08-16,0,123064.SZ,-0.1046411991119384,7.490612,0,0,1,0,0,2.0424,0.08183
2024-08-19,0,123179.SZ,-0.0851111337542533,3.460058,0,1,0,1,1,4.5476,0.02671
2024-08-19,0,123185.SZ,-0.030721366405487,2.899435,0,1,1,1,1,4.6133,0.03125
2024-08-19,0,123186.SZ,0.1092671453952789,1.08657,0,1,0,1,1,4.6133,0.17555
2024-08-19,0,127091.SZ,-0.0478452071547508,1.374129,0,0,0,1,0,5.0103,0.00901
2024-08-20,0,123138.SZ,-0.0457482263445854,1.83347,0,1,0,0,0,3.5318,0.03767
2024-08-20,0,123169.SZ,-0.0683468654751777,1.901631,0,1,0,0,0,4.2601,0.00246
2024-08-20,1,123198.SZ,0.1145821660757064,1.875594,0,1,0,1,1,4.7995,0.18148
2024-08-20,0,127019.SZ,0.1154257953166961,0.146732,0,1,1,0,1,1.9001,0.14769
2024-08-21,0,113658.SH,-0.0238931588828563,1.248226,0,1,1,1,0,3.0691,0.04525
2024-08-21,1,113654.SH,-0.0407438464462757,1.532713,0,1,0,0,1,3.9535,0.01266
2024-08-21,0,127025.SZ,0.0447184406220912,0.975233,1,0,0,0,0,2.2067,0.05809
2024-08-21,0,113569.SH,-0.0216988772153854,2.088596,0,1,1,0,0,1.5469,0.03588
2024-08-21,1,113601.SH,0.1328290998935699,1.716077,0,1,0,0,1,1.9986,0.05895
2024-08-22,0,113545.SH,-0.0336550995707511,1.042943,0,0,0,1,0,1.1444,0.00431
2024-08-22,0,123214.SZ,-0.1158984526991844,4.484695,0,1,0,1,1,4.9391,0.18595
2024-08-22,1,123216.SZ,-0.038909874856472,1.648791,0,0,1,1,1,4.95,0.05021
2024-08-22,0,123234.SZ,-0.0336627252399921,1.953597,0,1,0,1,0,5.3032,0.61438
2024-08-22,1,127098.SZ,-0.1074267327785492,2.326063,1,1,0,1,0,5.2567,0.18405
2024-08-22,0,128070.SZ,0.0414135307073593,1.605576,0,1,1,0,0,0.8597,0.28084
2024-08-22,0,128119.SZ,-0.0704168677330017,0.884696,0,1,0,0,1,1.8891,0.09816
2024-08-22,0,128122.SZ,0.0099837156012654,1.451994,0,0,0,0,0,0.9172,0.15844
2024-08-23,1,127099.SZ,0.2694236636161804,0.57585,0,1,0,1,0,5.2868,0.2129
2024-08-23,0,127047.SZ,0.1686329692602157,1.283325,0,1,0,0,1,3.1704,0.03771
2024-08-23,0,123183.SZ,0.0684018060564994,2.770728,0,1,1,1,1,4.5804,0.16358
2024-08-23,0,123231.SZ,-0.1024300977587699,5.78258,0,1,0,1,0,5.2129,0.04545
2024-08-23,0,118006.SH,-0.0958315581083297,13.181205,0,1,1,0,0,3.5592,0.0453
2024-08-23,0,113621.SH,0.0510307364165782,1.426848,0,0,0,0,0,2.4257,0.04
2024-08-23,0,123076.SZ,0.1427603214979171,1.706875,0,1,1,0,0,2.2396,0.44667
2024-08-26,0,111018.SH,-0.0629048645496368,2.232483,0,1,0,1,0,5.3306,0.0069
2024-08-26,0,118011.SH,0.1418280154466629,7.150717,0,1,0,0,1,3.8549,0.0501
2024-08-26,0,118031.SH,-0.0852448195219039,1.254532,0,0,0,1,1,4.4682,0.05429
2024-08-27,1,113549.SH,-0.0088582215830683,1.143474,0,0,0,1,0,1.2183,0.02895
2024-08-27,0,118004.SH,0.0243256371468305,1.715472,0,1,0,1,0,3.3539,0.61576
2024-08-27,0,123149.SZ,0.0770650431513786,1.220106,1,0,0,1,1,3.8138,0.03125
2024-08-27,0,123211.SZ,-0.0544729009270668,3.745931,0,1,0,0,1,4.9144,0.01205
2024-08-27,1,123220.SZ,-0.1801046282052993,5.387322,0,1,0,0,1,4.9747,0.16379
2024-08-27,1,127041.SZ,-0.1186701580882072,3.258522,0,1,0,1,0,1.8727,0.16168
2024-08-27,0,127072.SZ,-0.1026974990963935,2.372814,0,0,0,1,0,4.0712,0.03872
2024-08-28,1,123120.SZ,0.0003684113034978,1.761481,0,1,0,0,0,2.9185,0.00687
2024-08-29,0,127034.SZ,0.2176621556282043,3.643863,0,1,0,0,1,2.6667,0.0076
2024-08-29,1,128105.SZ,0.4007714986801147,1.447044,0,1,1,0,1,1.6099,0.01342
2024-08-29,0,123197.SZ,-0.10581636428833,8.025088,0,1,0,1,1,4.6899,0.01316
2024-08-29,0,123191.SZ,0.0034435775596648,1.25108,1,1,1,0,0,4.6133,0.01242
2024-08-29,0,123233.SZ,-0.019811488687992,4.357036,0,1,0,1,1,5.2512,0.01786
2024-08-30,0,110073.SH,0.0692361146211624,1.282696,1,0,0,0,0,1.8973,0.01231
2024-08-30,0,113680.SH,-0.1045965030789375,2.35777,0,1,0,1,1,5.2101,0.27684
2024-08-30,0,113682.SH,-0.0821669325232505,1.076263,0,0,0,1,0,5.5086,0.00971
2024-08-30,0,118007.SH,0.0364195555448532,2.57614,1,1,0,0,1,3.5592,0.01049
2024-08-30,0,118010.SH,0.1093253344297409,8.04238,0,1,0,1,1,3.8275,0.13121
2024-08-30,1,123049.SZ,0.3124239444732666,1.41684,0,1,1,0,1,1.6181,0.01531
2024-08-30,0,123212.SZ,-0.0208325460553169,1.47386,0,1,1,1,0,4.9062,0.04
2024-09-02,0,127075.SZ,0.1170241236686706,0.459129,0,1,1,1,1,4.1287,0.14286
2024-09-02,0,127061.SZ,0.002976790536195,0.492485,0,1,1,0,1,3.6304,0.00182
2024-09-02,0,127033.SZ,0.1575205326080322,1.618438,0,1,1,0,1,2.6174,0.11461
2024-09-02,0,123067.SZ,0.0927928611636161,2.24986,0,1,0,0,0,2.0397,0.00212
2024-09-02,0,113625.SH,-0.077286921441555,1.281472,0,1,0,1,0,2.7707,0.00911
2024-09-02,0,110081.SH,-0.0448723286390304,1.161645,0,0,0,0,1,2.8994,0.00137
2024-09-02,0,123189.SZ,0.2217710763216018,0.725907,0,1,0,1,1,4.5914,0.0948
2024-09-03,1,113663.SH,-0.0806052237749099,2.566153,1,1,0,1,0,4.2355,0.01211
2024-09-03,0,118038.SH,-0.0473129637539386,1.832592,0,1,0,1,1,4.8679,0.00781
2024-09-04,0,123132.SZ,0.1226958483457565,1.580248,0,1,1,0,1,3.2827,0.00935
2024-09-05,0,111007.SH,-0.0064397440291941,0.650317,0,1,1,0,0,4.0986,0.02009
2024-09-05,0,123052.SZ,0.2697571516036987,1.119387,0,1,1,0,0,1.7467,0.04287
2024-09-05,0,123221.SZ,-2.25851217692e-05,5.650734,0,1,0,0,0,4.9637,0.03004
2024-09-06,0,123217.SZ,-0.0073183146305382,3.750957,0,1,0,0,0,4.9199,0.03213
2024-09-06,0,123082.SZ,0.2067831307649612,2.50997,0,1,1,0,0,2.2505,0.09732
2024-09-06,0,127089.SZ,-0.0754216611385345,1.139792,0,0,0,1,1,4.8624,0.02662
2024-09-06,0,111004.SH,0.1381354928016662,2.609183,0,1,0,0,1,3.5619,0.0087
2024-09-06,1,118045.SH,0.2406019270420074,3.148479,0,1,1,1,0,5.0157,0.06912
2024-09-09,0,113542.SH,-0.0113281644880771,4.132447,0,0,0,0,0,0.8925,0.00655
2024-09-09,0,123163.SZ,-0.0473123826086521,1.822594,0,1,0,0,1,4.0958,0.11211
2024-09-09,0,123172.SZ,-0.0206926111131906,1.061274,0,1,1,0,1,4.2656,0.05459
2024-09-09,0,123186.SZ,0.139616459608078,1.032797,0,1,0,1,1,4.5558,0.19461
2024-09-09,0,123188.SZ,0.0071914107538759,3.029319,0,1,0,1,0,4.5667,0.02108
2024-09-09,0,123239.SZ,0.0048374594189226,8.389711,0,1,0,1,0,5.3607,0.10526
2024-09-09,0,127069.SZ,-0.0914248451590538,1.913877,0,1,0,0,0,3.9233,0.00414
2024-09-09,0,127091.SZ,-0.0483793318271636,1.318345,0,0,0,1,1,4.9528,0.18143
2024-09-09,0,127101.SZ,-0.0473757237195968,1.079211,0,1,0,1,0,5.2841,0.28025
2024-09-09,0,128142.SZ,-0.0264331195503473,0.543994,0,0,0,0,0,2.2724,0.06591
2024-09-10,0,127019.SZ,0.0831467807292938,0.189385,0,1,1,0,1,1.8426,0.10202
2024-09-10,0,123078.SZ,0.0009814121294766,2.248014,0,1,1,0,0,2.2122,0.02987
2024-09-10,0,118041.SH,0.0740363746881485,3.238895,0,1,0,1,0,4.8871,0.01186
2024-09-11,0,113577.SH,-0.0215388815850019,1.552588,0,1,0,0,0,1.588,0.21673
2024-09-11,0,123147.SZ,0.0702108666300773,1.792422,0,1,1,0,0,3.718,0.03327
2024-09-11,0,123156.SZ,-0.013558748178184,1.149052,0,1,0,0,1,3.9288,0.09631
2024-09-11,0,123242.SZ,-0.0382938422262668,1.502012,0,1,0,0,0,5.8207,0.06897
2024-09-12,0,110076.SH,0.0159407332539558,1.421276,0,0,0,1,0,2.1383,0.16069
2024-09-12,0,123101.SZ,-0.0295541621744632,1.51858,0,0,1,0,0,2.4887,0.00954
2024-09-12,1,123166.SZ,0.002273061312735,1.049474,0,1,0,0,1,4.1396,0.01609
2024-09-12,0,128070.SZ,0.0439043715596199,1.680818,0,1,1,0,0,0.8022,0.14194
2024-09-13,0,123183.SZ,0.0684018060564994,2.770728,0,1,1,1,0,4.5229,0.24779
2024-09-13,0,128074.SZ,-0.0312623381614685,2.664944,1,1,0,0,0,1.0267,0.01429
2024-09-13,0,127047.SZ,0.1876848489046096,1.268147,0,1,0,1,1,3.1129,0.02507
2024-09-13,1,123234.SZ,-0.0276046153157949,1.937129,0,1,0,1,1,5.243,0.21302
2024-09-13,0,123141.SZ,0.0772987380623817,1.144477,0,1,1,0,0,3.5017,0.09137
2024-09-13,0,128131.SZ,-0.0704244002699852,2.29661,0,0,0,1,0,1.9822,0.01044
2024-09-13,0,113618.SH,-0.0200323276221752,1.243866,0,1,0,0,0,2.3354,0.00344
2024-09-13,0,113605.SH,-0.0572716444730758,0.933838,0,0,0,0,0,2.1054,0.03656
2024-09-13,0,113596.SH,0.3368552327156067,1.858802,0,1,1,0,1,1.87,0.13096
2024-09-13,0,111000.SH,-0.0554294884204864,1.485086,0,1,0,0,0,2.6913,0.01017
2024-09-13,0,123039.SZ,-0.0346101783215999,1.298339,0,1,1,0,0,1.2841,0.55298
2024-09-18,0,111018.SH,-0.0629048645496368,2.232483,0,1,0,1,0,5.2676,0.0875
2024-09-18,0,113047.SH,-0.0090947905555367,1.298623,0,0,0,0,0,2.5544,0.00123
2024-09-18,0,113623.SH,-0.0453000292181968,0.795172,0,0,0,0,0,2.5517,0.08211
2024-09-18,0,113632.SH,0.0369260236620903,1.540678,0,0,1,0,0,3.1622,0.04627
2024-09-18,0,123230.SZ,-0.0989792123436927,2.683972,0,1,0,1,1,5.1417,0.1
2024-09-19,0,118036.SH,-0.0789547488093376,9.394638,1,1,0,1,1,4.7721,0.00356
2024-09-19,0,123022.SZ,-0.0955179333686828,1.190829,1,0,0,0,0,0.4928,0.05303
2024-09-19,0,123190.SZ,-0.0235101655125617,1.915751,0,1,0,1,1,4.5476,0.2929
2024-09-19,0,128117.SZ,-0.0565005764365196,1.926945,0,1,0,0,0,1.7823,0.04554
2024-09-20,0,127103.SZ,-0.0509947873651981,1.542717,0,0,0,1,1,5.2868,0.02581
2024-09-20,0,127054.SZ,-0.1072633638978004,2.354896,0,0,0,0,0,3.3922,0.12459
2024-09-20,0,127030.SZ,0.1008440852165222,0.471315,0,0,0,1,1,2.4997,0.00245
2024-09-20,0,123226.SZ,-0.0743119046092033,2.145998,0,1,1,1,0,5.0705,0.07075
2024-09-20,0,123080.SZ,-0.0082723964005708,3.520931,0,1,0,0,0,2.1985,0.09272
2024-09-23,0,111015.SH,-0.1372753232717514,2.797969,0,1,1,1,1,4.783,0.0073
2024-09-23,0,123191.SZ,0.0034435775596648,1.25108,1,1,1,0,0,4.5448,0.00297
2024-09-23,0,123197.SZ,-0.0968700125813484,8.346405,0,1,0,1,0,4.6215,0.00313
2024-09-23,0,127022.SZ,0.0534050315618515,0.685637,0,0,0,0,1,2.0616,0.00107
2024-09-24,0,128128.SZ,-0.0653830841183662,0.679191,1,0,0,0,0,1.9028,0.00727
2024-09-24,0,128066.SZ,0.0966370776295661,1.467179,0,1,1,0,0,0.5613,0.03072
2024-09-24,0,127079.SZ,-0.181993156671524,8.423119,0,1,1,1,0,4.2272,0.27681
2024-09-24,0,118007.SH,0.0364195555448532,2.57614,1,1,0,0,1,3.4908,0.01533
2024-09-24,0,113649.SH,-0.0924641415476799,2.829927,0,1,0,0,1,3.7563,0.02471
2024-09-24,0,111013.SH,-0.0552729964256286,4.772994,0,1,0,1,0,4.4517,0.02083
2024-09-24,0,123145.SZ,0.1527432948350906,4.057357,0,0,1,0,0,3.5702,0.0035
2024-09-25,0,127033.SZ,0.1575205326080322,1.618438,0,1,1,0,1,2.5544,0.1335
2024-09-25,0,127061.SZ,0.002976790536195,0.492485,0,1,1,0,1,3.5674,0.03723
2024-09-25,0,127075.SZ,0.1170241236686706,0.459129,0,1,1,1,1,4.0657,0.13808
2024-09-25,0,123194.SZ,-0.0551162287592887,1.986564,0,1,0,0,0,4.5503,0.02671
2024-09-25,0,113024.SH,0.0129214255139231,1.089987,1,0,0,1,0,0.5339,0.18979
2024-09-25,1,123130.SZ,0.0535187013447284,2.052195,0,0,0,0,0,3.1266,0.01324
2024-09-25,0,123067.SZ,0.0927928611636161,2.24986,0,1,0,0,0,1.9767,0.12121
2024-09-25,0,110081.SH,-0.0448723286390304,1.161645,0,0,0,0,1,2.8364,0.01071
2024-09-25,0,123189.SZ,0.2217710763216018,0.725907,0,1,0,1,1,4.5284,0.09064
2024-09-26,0,113061.SH,-0.0572708025574684,1.42978,0,0,0,0,0,3.7974,0.07813
2024-09-26,0,113650.SH,0.0027231308631598,2.305103,0,1,0,1,1,3.7618,0.04207
2024-09-26,0,118025.SH,-0.1396407335996627,5.404827,0,0,1,0,0,4.0767,0.01786
2024-09-27,0,111005.SH,-0.0537243150174617,1.3672,0,1,1,1,1,3.7372,0.12334
2024-09-27,0,118015.SH,-0.1115858033299446,4.496668,0,1,0,0,1,3.8138,0.01572
2024-09-27,1,118038.SH,-0.0473129637539386,1.832592,0,1,0,1,0,4.8022,0.00735
2024-09-27,0,123132.SZ,0.1226958483457565,1.580248,0,1,1,0,1,3.2197,0.00457
